web-scraper-order,web-scraper-start-url,links,links-href,name,price,adresse,image-link-src
"1739077779-99","https://sn.coinafrique.com/categorie/autres-animaux?page=5","Laor noir","https://sn.coinafrique.com/annonce/autres-animaux/laor-noir-3005811","Laor noir","35 000 CFA","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3005811_uploaded_image1_1615937465.jpg""); width: 405px;"
"1739077797-100","https://sn.coinafrique.com/categorie/autres-animaux?page=5","Bœuf","https://sn.coinafrique.com/annonce/autres-animaux/buf-3012014","Bœuf","425 000 CFA","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3012014_uploaded_image2_1616250290.jpeg""); width: 386px;"
"1739077822-101","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Cheval","https://sn.coinafrique.com/annonce/autres-animaux/cheval-3012715","Cheval","800 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3012715_uploaded_image1_1616282777.jpg""); width: 583px;"
"1739077833-102","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Oie adulte","https://sn.coinafrique.com/annonce/autres-animaux/oie-adulte-3025291","Oie adulte","80 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3025291_uploaded_image1_1616933629.jpg""); width: 439px;"
"1739077840-103","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Oisillons","https://sn.coinafrique.com/annonce/autres-animaux/oisillons-3026572","Oisillons","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3026572_uploaded_image1_1617014695.jpg""); width: 439px;"
"1739077848-104","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Taureau géniteur laitier","https://sn.coinafrique.com/annonce/autres-animaux/taureau-geniteur-laitier-3039728","Taureau géniteur laitier","2 000 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3039728_uploaded_image2_1617557251.jpeg""); width: 459px;"
"1739077855-105","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Cheval","https://sn.coinafrique.com/annonce/autres-animaux/cheval-3053064","Cheval","650 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3053064_uploaded_image1_1618156860.jpg""); width: 583px;"
"1739077863-106","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Chaton","https://sn.coinafrique.com/annonce/autres-animaux/chaton-3054622","Chaton","Prix sur demande","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3054622_uploaded_image2_1618231466.jpeg""); width: 550px;"
"1739077870-107","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Taureau - géniteur laitier","https://sn.coinafrique.com/annonce/autres-animaux/taureau-geniteur-laitier-3087054","Taureau - géniteur laitier","2 000 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3087054_uploaded_image1_1619718794.jpg""); width: 459px;"
"1739077876-108","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Couple perruche arc en ciel","https://sn.coinafrique.com/annonce/autres-animaux/couple-perruche-arc-en-ciel-3092218","Couple perruche arc en ciel","40 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3092218_uploaded_image1_1619966133.jpg""); width: 468px;"
"1739077883-109","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Trio dindes d’amérique","https://sn.coinafrique.com/annonce/autres-animaux/trio-dindes-damerique-3092550","Trio dindes d’amérique","65 000 CFA","Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3092550_uploaded_image2_1619979241.jpeg""); width: 439px;"
"1739077892-110","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Vache","https://sn.coinafrique.com/annonce/autres-animaux/vache-3095614","Vache","300 000 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3095614_uploaded_image2_1620093463.jpeg""); width: 369px;"
"1739077899-111","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Couple perruches ondulées","https://sn.coinafrique.com/annonce/autres-animaux/couple-perruches-ondulees-3116528","Couple perruches ondulées","100 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3116528_uploaded_image2_1621091687.jpeg""); width: 468px;"
"1739077907-112","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Oiseaux exotiques","https://sn.coinafrique.com/annonce/autres-animaux/oiseaux-exotiques-3119376","Oiseaux exotiques","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3119376_uploaded_image1_1621259652.jpg""); width: 535px;"
"1739077914-113","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Couple colvert","https://sn.coinafrique.com/annonce/autres-animaux/couple-colvert-3127244","Couple colvert","30 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3127244_uploaded_image1_1621622446.jpg""); width: 512px;"
"1739077921-114","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Oie géant","https://sn.coinafrique.com/annonce/autres-animaux/oie-geant-3133835","Oie géant","85 000 CFA","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3133835_uploaded_image1_1621994387.jpg""); width: 369px;"
"1739077929-115","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Boeuf","https://sn.coinafrique.com/annonce/autres-animaux/boeuf-3140204","Boeuf","800 000 CFA","Bambey, Sénégal","background-image: url(""https://images.coinafrique.com/3140204_uploaded_image2_1622308325.jpeg""); width: 424px;"
"1739077936-116","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Poisson vivant","https://sn.coinafrique.com/annonce/autres-animaux/poisson-vivant-3140939","Poisson vivant","Prix sur demande","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3140939_uploaded_image2_1622373784.jpeg""); width: 392px;"
"1739077943-117","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Rat","https://sn.coinafrique.com/annonce/autres-animaux/rat-3156125","Rat","Prix sur demande","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3156125_uploaded_image2_1622977663.jpeg""); width: 550px;"
"1739077953-118","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Paonneau","https://sn.coinafrique.com/annonce/autres-animaux/paonneau-3164991","Paonneau","Prix sur demande","Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3164991_uploaded_image2_1623339896.jpeg""); width: 439px;"
"1739077961-119","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Dinde","https://sn.coinafrique.com/annonce/autres-animaux/dinde-3165522","Dinde","Prix sur demande","Touba, Sénégal","background-image: url(""https://images.coinafrique.com/3165522_uploaded_image2_1623360383.jpeg""); width: 411px;"
"1739077968-120","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Couple dinde","https://sn.coinafrique.com/annonce/autres-animaux/couple-dinde-3169645","Couple dinde","Prix sur demande","Touba, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3169645_uploaded_image2_1623581040.jpeg""); width: 602px;"
"1739077976-121","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Cailles","https://sn.coinafrique.com/annonce/autres-animaux/cailles-3169648","Cailles","Prix sur demande","Touba, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3169648_uploaded_image3_1623581190.jpeg""); width: 602px;"
"1739077983-122","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Cheval","https://sn.coinafrique.com/annonce/autres-animaux/cheval-3169679","Cheval","450 000 CFA","Pikine, Sénégal","background-image: url(""https://images.coinafrique.com/3169679_uploaded_image2_1623583685.jpeg""); width: 430px;"
"1739077991-123","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Oies","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172006","Oies","60 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3172006_uploaded_image1_1623695521.jpg""); width: 583px;"
"1739077999-124","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Oies","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172011","Oies","60 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3172011_uploaded_image1_1623695650.jpg""); width: 583px;"
"1739078010-125","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Perruches ondulées","https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-3215371","Perruches ondulées","20 000 CFA","Point E, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3215371_uploaded_image2_1625676062.jpeg""); width: 410px;"
"1739078018-126","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Chatons 2 et 3 mois","https://sn.coinafrique.com/annonce/autres-animaux/chatons-2-et-3-mois-3222114","Chatons 2 et 3 mois","Prix sur demande","Grand Dakar, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3222114_uploaded_image2_1626003611.jpeg""); width: 630px;"
"1739078027-127","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Bœufs","https://sn.coinafrique.com/annonce/autres-animaux/bufs-3240329","Bœufs","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3240329_uploaded_image1_1626964752.jpg""); width: 505px;"
"1739078035-128","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Perruche ondulée","https://sn.coinafrique.com/annonce/autres-animaux/perruche-ondulee-3243586","Perruche ondulée","15 000 CFA","Point E, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3243586_uploaded_image1_1627157324.jpg""); width: 410px;"
"1739078044-129","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Bœufs","https://sn.coinafrique.com/annonce/autres-animaux/bufs-3253864","Bœufs","740 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3253864_uploaded_image2_1627751757.jpeg""); width: 505px;"
"1739078052-130","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Chaton","https://sn.coinafrique.com/annonce/autres-animaux/chaton-3254310","Chaton","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3254310_uploaded_image1_1627784670.jpg""); width: 494px;"
"1739078059-131","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Poisson aquarium","https://sn.coinafrique.com/annonce/autres-animaux/poisson-aquarium-3256827","Poisson aquarium","12 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3256827_uploaded_image2_1627902902.jpeg""); width: 526px;"
"1739078066-132","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Taureau","https://sn.coinafrique.com/annonce/autres-animaux/taureau-3263210","Taureau","740 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3263210_uploaded_image2_1628122860.jpeg""); width: 505px;"
"1739078074-133","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Taureau","https://sn.coinafrique.com/annonce/autres-animaux/taureau-3269989","Taureau","740 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3269989_uploaded_image2_1628451897.jpeg""); width: 505px;"
"1739078084-134","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Taureau","https://sn.coinafrique.com/annonce/autres-animaux/taureau-3271377","Taureau","450 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3271377_uploaded_image2_1628524524.jpeg""); width: 419px;"
"1739078093-135","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Oies adultes","https://sn.coinafrique.com/annonce/autres-animaux/oies-adultes-3273490","Oies adultes","130 000 CFA","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3273490_uploaded_image2_1628621055.jpeg""); width: 520px;"
"1739078103-136","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Boeuf","https://sn.coinafrique.com/annonce/autres-animaux/boeuf-3282945","Boeuf","650 000 CFA","Grand Dakar, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3282945_uploaded_image1_1629127993.jpg""); width: 664px;"
"1739078110-137","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Vache","https://sn.coinafrique.com/annonce/autres-animaux/vache-3287170","Vache","600 000 CFA","Niaga, Sénégal","background-image: url(""https://images.coinafrique.com/3287170_uploaded_image2_1629317801.jpeg""); width: 545px;"
"1739078118-138","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Vache","https://sn.coinafrique.com/annonce/autres-animaux/vache-3287171","Vache","600 000 CFA","Niaga, Sénégal","background-image: url(""https://images.coinafrique.com/3287171_uploaded_image2_1629317948.jpeg""); width: 545px;"
"1739078127-139","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Chèvre mâle","https://sn.coinafrique.com/annonce/autres-animaux/chevre-male-3315646","Chèvre mâle","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3315646_uploaded_image1_1630745395.jpg""); width: 369px;"
"1739078134-140","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Oie gardien","https://sn.coinafrique.com/annonce/autres-animaux/oie-gardien-3316810","Oie gardien","90 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3316810_uploaded_image1_1630785291.jpg""); width: 583px;"
"1739078143-141","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Oie guinéen","https://sn.coinafrique.com/annonce/autres-animaux/oie-guineen-3316816","Oie guinéen","100 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3316816_uploaded_image1_1630785391.jpg""); width: 583px;"
"1739078151-142","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Veaux","https://sn.coinafrique.com/annonce/autres-animaux/veaux-3318063","Veaux","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3318063_uploaded_image2_1630865928.jpeg""); width: 505px;"
"1739078159-143","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Caille","https://sn.coinafrique.com/annonce/autres-animaux/caille-3319937","Caille","2 500 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3319937_uploaded_image2_1630948254.jpeg""); width: 375px;"
"1739078168-144","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Cailleteaux","https://sn.coinafrique.com/annonce/autres-animaux/cailleteaux-3319946","Cailleteaux","400 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3319946_uploaded_image1_1630948417.jpg""); width: 375px;"
"1739078179-145","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Perruche","https://sn.coinafrique.com/annonce/autres-animaux/perruche-3321530","Perruche","24 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3321530_uploaded_image2_1631021950.jpeg""); width: 542px;"
"1739078196-146","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Bœuf","https://sn.coinafrique.com/annonce/autres-animaux/buf-3330908","Bœuf","1 200 000 CFA","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3330908_uploaded_image2_1631459213.jpeg""); width: 530px;"
"1739078201-147","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Veaux","https://sn.coinafrique.com/annonce/autres-animaux/veaux-3335012","Veaux","250 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3335012_uploaded_image1_1631654129.jpg""); width: 505px;"
"1739078209-148","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Perruches","https://sn.coinafrique.com/annonce/autres-animaux/perruches-3336754","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3336754_uploaded_image2_1631736920.jpeg""); width: 418px;"
"1739078220-149","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Chaton","https://sn.coinafrique.com/annonce/autres-animaux/chaton-3341213","Chaton","40 000 CFA","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3341213_uploaded_image2_1631968364.jpeg""); width: 369px;"
"1739078231-150","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Carpe Koï","https://sn.coinafrique.com/annonce/autres-animaux/carpe-koi-3345713","Carpe Koï","100 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3345713_uploaded_image2_1632222842.jpeg""); width: 526px;"
"1739078240-151","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Géniteur Holstein","https://sn.coinafrique.com/annonce/autres-animaux/geniteur-holstein-3348819","Géniteur Holstein","2 200 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3348819_uploaded_image2_1632352628.jpeg""); width: 671px;"
"1739078252-152","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Taureaux Holstein","https://sn.coinafrique.com/annonce/autres-animaux/taureaux-holstein-3348822","Taureaux Holstein","2 500 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3348822_uploaded_image2_1632352988.jpeg""); width: 671px;"
"1739078260-153","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Veaux","https://sn.coinafrique.com/annonce/autres-animaux/veaux-3350491","Veaux","250 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3350491_uploaded_image2_1632436028.jpeg""); width: 505px;"
"1739078268-154","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Autruchon","https://sn.coinafrique.com/annonce/autres-animaux/autruchon-3357168","Autruchon","300 000 CFA","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3357168_uploaded_image2_1632871378.jpeg""); width: 563px;"
"1739078276-155","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Caille","https://sn.coinafrique.com/annonce/autres-animaux/caille-3360468","Caille","2 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3360468_uploaded_image2_1633038128.jpeg""); width: 400px;"
"1739078283-156","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Couple hermine","https://sn.coinafrique.com/annonce/autres-animaux/couple-hermine-3369362","Couple hermine","20 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3369362_uploaded_image1_1633438173.jpg""); width: 583px;"
"1739078295-157","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Bœuf","https://sn.coinafrique.com/annonce/autres-animaux/buf-3369906","Bœuf","500 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3369906_uploaded_image2_1633454164.jpeg""); width: 369px;"
"1739078304-158","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Cailles","https://sn.coinafrique.com/annonce/autres-animaux/cailles-3371486","Cailles","1 500 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3371486_uploaded_image1_1633522085.jpg""); width: 369px;"
"1739078312-159","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Paon bleu adulte","https://sn.coinafrique.com/annonce/autres-animaux/paon-bleu-adulte-3372722","Paon bleu adulte","300 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3372722_uploaded_image2_1633568001.jpeg""); width: 370px;"
"1739078320-160","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Trio de paon bleu","https://sn.coinafrique.com/annonce/autres-animaux/trio-de-paon-bleu-3389732","Trio de paon bleu","450 000 CFA","Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3389732_uploaded_image2_1634436997.jpeg""); width: 439px;"
"1739078336-161","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Perruches","https://sn.coinafrique.com/annonce/autres-animaux/perruches-3395087","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg""); width: 418px;"
"1739078347-162","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Cailles","https://sn.coinafrique.com/annonce/autres-animaux/cailles-3405018","Cailles","2 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3405018_uploaded_image1_1635264107.jpg""); width: 369px;"
"1739078357-163","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Oies de toulouse","https://sn.coinafrique.com/annonce/autres-animaux/oies-de-toulouse-3413662","Oies de toulouse","450 000 CFA","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/3413662_uploaded_image2_1635765247.jpeg""); width: 369px;"
"1739078365-164","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Paire d'oie","https://sn.coinafrique.com/annonce/autres-animaux/paire-doie-3418166","Paire d'oie","100 000 CFA","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3418166_uploaded_image1_1635935843.jpg""); width: 405px;"
"1739078374-165","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Canards","https://sn.coinafrique.com/annonce/autres-animaux/canards-3422543","Canards","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3422543_uploaded_image2_1636113503.jpeg""); width: 418px;"
"1739078384-166","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Couple dinde rouge","https://sn.coinafrique.com/annonce/autres-animaux/couple-dinde-rouge-3425196","Couple dinde rouge","90 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3425196_uploaded_image1_1636231334.jpg""); width: 583px;"
"1739078393-167","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Bœufs","https://sn.coinafrique.com/annonce/autres-animaux/bufs-3448056","Bœufs","Prix sur demande","Louga, Sénégal","background-image: url(""https://images.coinafrique.com/3448056_uploaded_image2_1637499860.jpeg""); width: 433px;"
"1739078403-168","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Chaton siamois","https://sn.coinafrique.com/annonce/autres-animaux/chaton-siamois-3450631","Chaton siamois","Prix sur demande","Grand Dakar, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3450631_uploaded_image2_1637664547.jpeg""); width: 630px;"
"1739078412-169","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Dindes","https://sn.coinafrique.com/annonce/autres-animaux/dindes-3474757","Dindes","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3474757_uploaded_image2_1638966967.jpeg""); width: 369px;"
"1739078421-170","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Bœuf","https://sn.coinafrique.com/annonce/autres-animaux/buf-3492877","Bœuf","900 000 CFA","Bambey, Sénégal","background-image: url(""https://images.coinafrique.com/3492877_uploaded_image2_1640096405.jpeg""); width: 424px;"
"1739078438-171","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Oies de toulouse","https://sn.coinafrique.com/annonce/autres-animaux/oies-de-toulouse-3496368","Oies de toulouse","20 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3496368_uploaded_image2_1640341893.jpeg""); width: 486px;"
"1739078446-172","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Paon","https://sn.coinafrique.com/annonce/autres-animaux/paon-3500261","Paon","350 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3500261_uploaded_image2_1640699224.jpeg""); width: 512px;"
"1739078454-173","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Hamster","https://sn.coinafrique.com/annonce/autres-animaux/hamster-3502571","Hamster","15 000 CFA","Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3502571_uploaded_image2_1640864798.jpeg""); width: 378px;"
"1739078464-174","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Bœufs","https://sn.coinafrique.com/annonce/autres-animaux/bufs-3509381","Bœufs","300 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3509381_uploaded_image1_1641354659.jpg""); width: 505px;"
"1739078478-175","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Chat persan chinchilla","https://sn.coinafrique.com/annonce/autres-animaux/chat-persan-chinchilla-3515163","Chat persan chinchilla","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3515163_uploaded_image1_1641642618.jpg""); width: 488px;"
"1739078490-176","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Cheval","https://sn.coinafrique.com/annonce/autres-animaux/cheval-3515231","Cheval","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3515231_uploaded_image1_1641645085.jpg""); width: 583px;"
"1739078498-177","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Cochon dinde","https://sn.coinafrique.com/annonce/autres-animaux/cochon-dinde-3520065","Cochon dinde","45 000 CFA","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/3520065_uploaded_image2_1641924847.jpeg""); width: 446px;"
"1739078509-178","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Cochon dinde","https://sn.coinafrique.com/annonce/autres-animaux/cochon-dinde-3520078","Cochon dinde","45 000 CFA","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/3520078_uploaded_image2_1641925243.jpeg""); width: 446px;"
"1739078517-179","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Cochon dinde","https://sn.coinafrique.com/annonce/autres-animaux/cochon-dinde-3520084","Cochon dinde","45 000 CFA","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/3520084_uploaded_image2_1641925341.jpeg""); width: 446px;"
"1739078526-180","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Bouc Espagnol","https://sn.coinafrique.com/annonce/autres-animaux/bouc-espagnol-3523752","Bouc Espagnol","150 000 CFA","Louga, Sénégal","background-image: url(""https://images.coinafrique.com/3523752_uploaded_image2_1642113363.jpeg""); width: 369px;"
"1739078540-181","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Hamsters","https://sn.coinafrique.com/annonce/autres-animaux/hamsters-3525591","Hamsters","15 000 CFA","Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3525591_uploaded_image2_1642246209.jpeg""); width: 378px;"
"1739078550-182","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Jeune cheval","https://sn.coinafrique.com/annonce/autres-animaux/jeune-cheval-3526170","Jeune cheval","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3526170_uploaded_image1_1642274663.jpg""); width: 583px;"
"1739078562-183","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Bœufs","https://sn.coinafrique.com/annonce/autres-animaux/bufs-3544114","Bœufs","900 000 CFA","Bambey, Sénégal","background-image: url(""https://images.coinafrique.com/3544114_uploaded_image2_1643467300.jpeg""); width: 424px;"
"1739078572-184","https://sn.coinafrique.com/categorie/autres-animaux?page=4","Cheval","https://sn.coinafrique.com/annonce/autres-animaux/cheval-3569117","Cheval","500 000 CFA","Saint Louis, Sénégal","background-image: url(""https://images.coinafrique.com/3569117_uploaded_image2_1644951974.jpeg""); width: 369px;"
"1739078593-185","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Poussins  d’oies","https://sn.coinafrique.com/annonce/autres-animaux/poussins-doies-3569402","Poussins  d’oies","35 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3569402_uploaded_image2_1644969388.jpeg""); width: 486px;"
