web-scraper-order,web-scraper-start-url,links,links-href,name,price,adresse,image-link-src
"1739076956-11","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2480280","Mouton","Prix sur demande","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2480280_uploaded_image1_1595631786.jpg""); width: 414px;"
"1739076959-12","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2480284","Mouton","Prix sur demande","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2480284_uploaded_image1_1595631819.jpg""); width: 414px;"
"1739076962-13","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2480286","Mouton","Prix sur demande","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2480286_uploaded_image1_1595631859.jpg""); width: 414px;"
"1739076965-14","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2480332","Mouton","500 000 CFA","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2480332_uploaded_image1_1595632537.jpg""); width: 541px;"
"1739076969-15","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2482210","Mouton","185 000 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2482210_uploaded_image1_1595684396.jpg""); width: 388px;"
"1739076972-16","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2482245","Mouton","150 000 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2482245_uploaded_image1_1595685020.jpg""); width: 388px;"
"1739076976-17","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2482334","Moutons","135 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2482334_uploaded_image1_1595686358.jpg""); width: 369px;"
"1739076981-18","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2482386","Moutons","180 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2482386_uploaded_image2_1595687045.jpeg""); width: 478px;"
"1739076985-19","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2482438","Mouton","250 000 CFA","Ouest Foire, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2482438_uploaded_image1_1595688131.jpg""); width: 369px;"
"1739076990-20","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2482461","Mouton","200 000 CFA","Ouest Foire, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2482461_uploaded_image1_1595688566.jpg""); width: 369px;"
"1739076997-21","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2482469","Mouton","210 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2482469_uploaded_image1_1595688795.jpg""); width: 369px;"
"1739077002-22","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton élevage","https://sn.coinafrique.com/annonce/moutons/mouton-elevage-2482497","Mouton élevage","210 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2482497_uploaded_image1_1595689095.jpg""); width: 369px;"
"1739077008-23","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2482513","Mouton","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2482513_uploaded_image1_1595689410.jpg""); width: 369px;"
"1739077016-24","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2482541","Moutons","299 999 CFA","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2482541_uploaded_image2_1595689965.jpeg""); width: 562px;"
"1739077021-25","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2482666","Mouton","300 000 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2482666_uploaded_image1_1595692369.jpg""); width: 388px;"
"1739077026-26","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2482759","Moutons","Prix sur demande","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2482759_uploaded_image1_1595694878.jpg""); width: 555px;"
"1739077030-27","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2484032","Mouton","Prix sur demande","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/2484032_uploaded_image1_1595731823.jpg""); width: 387px;"
"1739077036-28","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2484033","Mouton","Prix sur demande","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/2484033_uploaded_image1_1595731898.jpg""); width: 387px;"
"1739077042-29","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2484034","Mouton","Prix sur demande","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2484034_uploaded_image1_1595731974.jpg""); width: 387px;"
"1739077048-30","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2484035","Mouton","Prix sur demande","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/2484035_uploaded_image1_1595732058.jpg""); width: 387px;"
"1739077055-31","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2484036","Mouton","Prix sur demande","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2484036_uploaded_image1_1595732124.jpg""); width: 387px;"
"1739077063-32","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2486092","Mouton","190 000 CFA","Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2486092_uploaded_image1_1595792898.jpg""); width: 583px;"
"1739077074-33","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2487271","Mouton","120 000 CFA","Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2487271_uploaded_image1_1595839511.jpg""); width: 566px;"
"1739077083-34","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2487408","Moutons","200 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2487408_uploaded_image2_1595841920.jpeg""); width: 488px;"
"1739077090-35","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2487484","Mouton","650 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2487484_uploaded_image2_1595843122.jpeg""); width: 369px;"
"1739077096-36","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2488569","Mouton","275 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2488569_uploaded_image1_1595858646.jpg""); width: 550px;"
"1739077108-37","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2491349","Mouton","180 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2491349_uploaded_image2_1595932715.jpeg""); width: 488px;"
"1739077118-38","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2493619","Mouton","950 000 CFA","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/2493619_uploaded_image2_1595976180.jpeg""); width: 436px;"
"1739077125-39","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2494553","Moutons","150 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2494553_uploaded_image2_1596015217.jpeg""); width: 369px;"
"1739077130-40","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2495384","Mouton","800 000 CFA","Saint-Louis, Sénégal","background-image: url(""https://images.coinafrique.com/2495384_uploaded_image1_1596026626.jpg""); width: 546px;"
"1739077136-41","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2495680","Moutons","400 CFA","Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2495680_uploaded_image1_1596032109.jpg""); width: 488px;"
"1739077143-42","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2495989","Moutons","290 000 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2495989_uploaded_image1_1596037715.jpg""); width: 388px;"
"1739077151-43","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2495993","Moutons","125 000 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2495993_uploaded_image2_1596037795.jpeg""); width: 388px;"
"1739077159-44","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2496283","Moutons","235 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2496283_uploaded_image2_1596043333.jpeg""); width: 478px;"
"1739077166-45","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2496577","Moutons","Prix sur demande","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2496577_uploaded_image1_1596049524.jpg""); width: 414px;"
"1739077175-46","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2496594","Moutons","Prix sur demande","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2496594_uploaded_image1_1596049847.jpg""); width: 414px;"
"1739077181-47","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2497126","Mouton","200 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2497126_uploaded_image1_1596063608.jpg""); width: 544px;"
"1739077190-48","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2501403","Mouton","Prix sur demande","Ouest Foire, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2501403_uploaded_image2_1596222152.jpeg""); width: 563px;"
"1739077198-49","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2513524","Mouton Ladoum","375 000 CFA","Medina, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2513524_uploaded_image2_1596584259.jpeg""); width: 550px;"
"1739077206-50","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2523326","Mouton Ladoum","900 000 CFA","Ouest Foire, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2523326_uploaded_image2_1596842111.jpeg""); width: 566px;"
"1739077216-51","https://sn.coinafrique.com/categorie/moutons?page=10","Géniteur ladoum","https://sn.coinafrique.com/annonce/moutons/geniteur-ladoum-2533552","Géniteur ladoum","400 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2533552_uploaded_image2_1597149379.jpeg""); width: 374px;"
"1739077222-52","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2541479","Mouton","155 000 CFA","Ouakam, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2541479_uploaded_image1_1597356720.jpg""); width: 510px;"
"1739077231-53","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Azawat","https://sn.coinafrique.com/annonce/moutons/mouton-azawat-2542938","Mouton Azawat","200 000 CFA","Ouakam, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2542938_uploaded_image2_1597407289.jpeg""); width: 369px;"
"1739077240-54","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Azawat","https://sn.coinafrique.com/annonce/moutons/mouton-azawat-2542950","Mouton Azawat","200 000 CFA","Ouakam, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2542950_uploaded_image2_1597407503.jpeg""); width: 369px;"
"1739077246-55","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2547237","Mouton","20 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2547237_uploaded_image1_1597541401.jpg""); width: 486px;"
"1739077251-56","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Azawat","https://sn.coinafrique.com/annonce/moutons/mouton-azawat-2557732","Mouton Azawat","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2557732_uploaded_image1_1597850064.jpg""); width: 396px;"
"1739077259-57","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2566400","Moutons","Prix sur demande","Ziguinchor, Sénégal","background-image: url(""https://images.coinafrique.com/2566400_uploaded_image2_1598095171.jpeg""); width: 394px;"
"1739077266-58","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2572412","Moutons","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2572412_uploaded_image1_1598286311.jpg""); width: 409px;"
"1739077273-59","https://sn.coinafrique.com/categorie/moutons?page=10","Mâle ladoum","https://sn.coinafrique.com/annonce/moutons/male-ladoum-2586236","Mâle ladoum","5 000 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/2586236_uploaded_image2_1598793449.jpeg""); width: 417px;"
"1739077281-60","https://sn.coinafrique.com/categorie/moutons?page=10","Femelle Ladoum","https://sn.coinafrique.com/annonce/moutons/femelle-ladoum-2604229","Femelle Ladoum","200 000 CFA","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2604229_uploaded_image1_1599359051.jpg""); width: 413px;"
"1739077291-61","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2608018","Mouton Ladoum","700 000 CFA","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2608018_uploaded_image2_1599498879.jpeg""); width: 383px;"
"1739077298-62","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2623905","Mouton Ladoum","290 000 CFA","Medina, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2623905_uploaded_image2_1600038050.jpeg""); width: 550px;"
"1739077305-63","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2624094","Mouton Ladoum","1 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2624094_uploaded_image2_1600052515.jpeg""); width: 375px;"
"1739077312-64","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton azawat","https://sn.coinafrique.com/annonce/moutons/mouton-azawat-2628137","Mouton azawat","300 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2628137_uploaded_image1_1600186458.jpg""); width: 369px;"
"1739077320-65","https://sn.coinafrique.com/categorie/moutons?page=10","Ladoum","https://sn.coinafrique.com/annonce/moutons/ladoum-2628237","Ladoum","1 700 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2628237_uploaded_image2_1600190178.jpeg""); width: 377px;"
"1739077327-66","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton ladoum pur-sang","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-pur-sang-2636994","Mouton ladoum pur-sang","350 000 CFA","Pikine, Sénégal","background-image: url(""https://images.coinafrique.com/2636994_uploaded_image1_1600508167.jpg""); width: 382px;"
"1739077334-67","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2637096","Moutons","650 000 CFA","Louga, Sénégal","background-image: url(""https://images.coinafrique.com/2637096_uploaded_image1_1600510099.jpg""); width: 369px;"
"1739077341-68","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton ladoum pur sang","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-pur-sang-2638276","Mouton ladoum pur sang","4 000 000 CFA","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/2638276_uploaded_image2_1600545323.jpeg""); width: 369px;"
"1739077350-69","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2638675","Moutons","850 000 CFA","Louga, Sénégal","background-image: url(""https://images.coinafrique.com/2638675_uploaded_image2_1600558406.jpeg""); width: 369px;"
"1739077358-70","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton métisse Ladoum Azawat","https://sn.coinafrique.com/annonce/moutons/mouton-metisse-ladoum-azawat-2639328","Mouton métisse Ladoum Azawat","175 000 CFA","Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2639328_uploaded_image1_1600604046.jpg""); width: 451px;"
"1739077364-71","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Azawat pur sang","https://sn.coinafrique.com/annonce/moutons/mouton-azawat-pur-sang-2645562","Mouton Azawat pur sang","1 000 000 CFA","Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2645562_uploaded_image1_1600821694.jpg""); width: 409px;"
"1739077371-72","https://sn.coinafrique.com/categorie/moutons?page=10","Azawat pur sang","https://sn.coinafrique.com/annonce/moutons/azawat-pur-sang-2645571","Azawat pur sang","1 200 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2645571_uploaded_image1_1600821862.jpg""); width: 409px;"
"1739077378-73","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton asawat et femelle ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-asawat-et-femelle-ladoum-2648435","Mouton asawat et femelle ladoum","Prix sur demande","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/2648435_uploaded_image2_1600940187.jpeg""); width: 392px;"
"1739077385-74","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2664213","Mouton Ladoum","690 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2664213_uploaded_image2_1601565887.jpeg""); width: 406px;"
"1739077394-75","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2665289","Mouton Ladoum","500 000 CFA","Fatick, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2665289_uploaded_image1_1601598363.jpg""); width: 458px;"
"1739077401-76","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2667623","Mouton ladoum","450 000 CFA","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2667623_uploaded_image2_1601667628.jpeg""); width: 408px;"
"1739077410-77","https://sn.coinafrique.com/categorie/moutons?page=10","Ladoum","https://sn.coinafrique.com/annonce/moutons/ladoum-2671450","Ladoum","2 000 000 CFA","Patte d'oie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2671450_uploaded_image2_1601818687.jpeg""); width: 455px;"
"1739077418-78","https://sn.coinafrique.com/categorie/moutons?page=10","Ladoum","https://sn.coinafrique.com/annonce/moutons/ladoum-2671460","Ladoum","Prix sur demande","Cambérène, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2671460_uploaded_image2_1601819031.jpeg""); width: 409px;"
"1739077424-79","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton femelle ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-femelle-ladoum-2671562","Mouton femelle ladoum","Prix sur demande","Cambérène, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2671562_uploaded_image1_1601821270.jpg""); width: 409px;"
"1739077432-80","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2671636","Mouton Ladoum","450 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2671636_uploaded_image1_1601823931.jpg""); width: 524px;"
"1739077439-81","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2671650","Mouton","850 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2671650_uploaded_image1_1601824346.jpg""); width: 524px;"
"1739077446-82","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Anaux","https://sn.coinafrique.com/annonce/moutons/mouton-anaux-2675861","Mouton Anaux","400 000 CFA","Louga, Sénégal","background-image: url(""https://images.coinafrique.com/2675861_uploaded_image2_1601992787.jpeg""); width: 369px;"
"1739077453-83","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum pur sang","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-pur-sang-2703872","Mouton Ladoum pur sang","400 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2703872_uploaded_image2_1603056631.jpeg""); width: 531px;"
"1739077460-84","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum Pur sang","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-pur-sang-2704105","Mouton Ladoum Pur sang","750 000 CFA","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2704105_uploaded_image2_1603067046.jpeg""); width: 388px;"
"1739077478-85","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2705668","Mouton Ladoum","2 500 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2705668_uploaded_image1_1603132464.jpg""); width: 449px;"
"1739077485-86","https://sn.coinafrique.com/categorie/moutons?page=9","Ladoum pur sang","https://sn.coinafrique.com/annonce/moutons/ladoum-pur-sang-2723147","Ladoum pur sang","Prix sur demande","Louga, Sénégal","background-image: url(""https://images.coinafrique.com/2723147_uploaded_image1_1603885095.jpg""); width: 369px;"
"1739077493-87","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton Ladoume couple","https://sn.coinafrique.com/annonce/moutons/mouton-ladoume-couple-2735066","Mouton Ladoume couple","1 750 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2735066_uploaded_image2_1604415830.jpeg""); width: 398px;"
"1739077503-88","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton Ladoume","https://sn.coinafrique.com/annonce/moutons/mouton-ladoume-2735067","Mouton Ladoume","Prix sur demande","Kaolack, Sénégal","background-image: url(""https://images.coinafrique.com/2735067_uploaded_image2_1604415926.jpeg""); width: 526px;"
"1739077513-89","https://sn.coinafrique.com/categorie/moutons?page=9","Couple mouton","https://sn.coinafrique.com/annonce/moutons/couple-mouton-2735771","Couple mouton","1 750 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2735771_uploaded_image2_1604430779.jpeg""); width: 398px;"
"1739077520-90","https://sn.coinafrique.com/categorie/moutons?page=9","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2736437","Moutons","1 700 000 CFA","Ouest Foire, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2736437_uploaded_image1_1604452585.jpg""); width: 369px;"
"1739077529-91","https://sn.coinafrique.com/categorie/moutons?page=9","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2746543","Moutons","425 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2746543_uploaded_image2_1604796779.jpeg""); width: 369px;"
