page-link,name,price,adresse,image-link,devise,quartier,ville,pays
https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4705081,Mouton Ladoum,1300000.0,"Thies, Sénégal","background-image: url(""https://images.coinafrique.com/4705081_uploaded_image3_1713794349.jpeg""); width: 385px;",CFA,"Thies,","Thies,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-4708924,Mouton,300000.0,"Thies, Sénégal","background-image: url(""https://images.coinafrique.com/4708924_uploaded_image2_1713971615.jpeg""); width: 384px;",CFA,"Thies,","Thies,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-azawat-4715180,Mouton Azawat,280000.0,"Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4715180_uploaded_image2_1714322576.jpeg""); width: 369px;",CFA,"Guediawaye,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-4720592,Mouton,293934901.50877196,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4720592_uploaded_image2_1714602335.jpeg""); width: 396px;",demande,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-4721626,Mouton,220000.0,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_4721626_uploaded_image1_1714655032.jpg""); width: 419px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-4721636,Mouton,190000.0,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_4721636_uploaded_image1_1714655385.jpg""); width: 406px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-4680580,Mouton,293934901.50877196,"Biscuiterie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4680580_uploaded_image2_1712496965.jpeg""); width: 369px;",demande,"Biscuiterie,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-4725585,Mouton,300000.0,"Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4725585_uploaded_image2_1714828279.jpeg""); width: 383px;",CFA,"Guediawaye,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-4725589,Mouton,275.0,"Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4725589_uploaded_image2_1714828398.jpeg""); width: 383px;",CFA,"Guediawaye,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-4725591,Mouton,300000.0,"Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4725591_uploaded_image2_1714828482.jpeg""); width: 383px;",CFA,"Guediawaye,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4719240,Mouton Ladoum,293934901.50877196,"Biscuiterie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_4719240_uploaded_image1_1714554654.jpg""); width: 369px;",demande,"Biscuiterie,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-4731309,Mouton,175000.0,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4731309_uploaded_image2_1715104342.jpeg""); width: 456px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-4735916,Mouton,350000.0,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4735916_uploaded_image2_1715324820.jpeg""); width: 396px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-4739472,Mouton,293934901.50877196,"Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4739472_uploaded_image1_1715522415.jpg""); width: 567px;",demande,Grand,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-4741635,Mouton,375000.0,"Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4741635_uploaded_image1_1715623935.jpg""); width: 392px;",CFA,"Guediawaye,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-4741757,Mouton,500.0,"Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4741757_uploaded_image1_1715629546.jpg""); width: 414px;",CFA,"Mbao,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-4747250,Mouton,275000.0,"Sipres, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_4747250_uploaded_image1_1715876701.jpg""); width: 369px;",CFA,"Sipres,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-4748231,Mouton,150000.0,"Diourbel, Sénégal","background-image: url(""https://images.coinafrique.com/4748231_uploaded_image1_1715934057.jpg""); width: 503px;",CFA,"Diourbel,","Diourbel,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-4757844,Mouton,293934901.50877196,"Saint Louis, Sénégal","background-image: url(""https://images.coinafrique.com/4757844_uploaded_image1_1716459279.jpg""); width: 554px;",demande,Saint,"Louis,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4761802,Mouton Ladoum,500000.0,"Sacré-Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4761802_uploaded_image1_1716641179.jpg""); width: 564px;",CFA,"Sacré-Coeur,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-4766880,Mouton,300000.0,"Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4766880_uploaded_image1_1716912783.jpg""); width: 383px;",CFA,"Guediawaye,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-4767940,Mouton,90000.0,"Niaga, Sénégal","background-image: url(""https://images.coinafrique.com/4767940_uploaded_image1_1716976497.jpg""); width: 400px;",CFA,"Niaga,","Niaga,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-4769840,Mouton,125000.0,"Gassane, Sénégal","background-image: url(""https://images.coinafrique.com/4769840_uploaded_image1_1717055825.jpg""); width: 371px;",CFA,"Gassane,","Gassane,",Sénégal
https://sn.coinafrique.com/annonce/moutons/moutons-4773721,Moutons,120000.0,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4773721_uploaded_image2_1717238496.jpeg""); width: 396px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/moutons-de-tabaski-4777233,Moutons de Tabaski,320.0,"Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4777233_uploaded_image1_1717432319.jpg""); width: 383px;",CFA,"Guediawaye,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-4777249,Mouton,275000.0,"Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4777249_uploaded_image1_1717432764.jpg""); width: 396px;",CFA,"Mbao,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-azawat-4780599,Mouton Azawat,160000.0,"Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4780599_uploaded_image1_1717584331.jpg""); width: 462px;",CFA,Hann,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-4787368,Mouton,195000.0,"Ouest Foire, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4787368_uploaded_image1_1717940799.jpg""); width: 620px;",CFA,Ouest,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-4787372,Mouton,350000.0,"Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4787372_uploaded_image1_1717941182.jpg""); width: 436px;",CFA,Parcelle,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/belier-4788927,Bélier,300.0,"Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4788927_uploaded_image1_1718028874.jpg""); width: 383px;",CFA,"Guediawaye,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-4789672,Mouton,270000.0,"Grand Dakar, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4789672_uploaded_image1_1718065178.jpg""); width: 371px;",CFA,Grand,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-4791149,Mouton,125000.0,"Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/4791149_uploaded_image1_1718136046.jpg""); width: 414px;",CFA,Keur,"Massar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/moutons-4792297,Moutons,320.0,"Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4792297_uploaded_image1_1718199825.jpg""); width: 383px;",CFA,"Guediawaye,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-4795886,Mouton,150.0,"Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4795886_uploaded_image1_1718392315.jpg""); width: 383px;",CFA,"Guediawaye,","Dakar,",Sénégal
